DateTime,activity,M,z,m
24-Feb-16 02:37 PM,164,,,m
24-Feb-16 02:38 PM,494,,,
24-Feb-16 02:39 PM,202,,,
24-Feb-16 02:40 PM,0,,,
24-Feb-16 02:41 PM,93,,,
24-Feb-16 02:42 PM,324,,,
24-Feb-16 02:43 PM,464,,,
24-Feb-16 02:44 PM,703,,,
24-Feb-16 02:45 PM,393,,,
24-Feb-16 02:46 PM,232,,,
24-Feb-16 02:47 PM,303,,,
24-Feb-16 02:48 PM,283,,,
24-Feb-16 02:49 PM,434,,,
24-Feb-16 02:50 PM,292,,,
24-Feb-16 02:51 PM,369,,,
24-Feb-16 02:52 PM,202,,,
24-Feb-16 02:53 PM,239,,,
24-Feb-16 02:54 PM,60,,,
24-Feb-16 02:55 PM,158,,,
24-Feb-16 02:56 PM,30,,,
24-Feb-16 02:57 PM,123,M,z,
24-Feb-16 02:58 PM,142,,,
24-Feb-16 02:59 PM,0,,,m
24-Feb-16 03:00 PM,0,,,
24-Feb-16 03:01 PM,0,,,
24-Feb-16 03:02 PM,0,,,
24-Feb-16 03:03 PM,0,,,
24-Feb-16 03:04 PM,0,,,
24-Feb-16 03:05 PM,0,,,
24-Feb-16 03:06 PM,0,,,
24-Feb-16 03:07 PM,0,,,
24-Feb-16 03:08 PM,0,,,
24-Feb-16 03:09 PM,0,,,
24-Feb-16 03:10 PM,0,,,
24-Feb-16 03:11 PM,0,,,
24-Feb-16 03:12 PM,0,,,
24-Feb-16 03:13 PM,0,,,
24-Feb-16 03:14 PM,0,,,
24-Feb-16 03:15 PM,0,,,
24-Feb-16 03:16 PM,0,,,
24-Feb-16 03:17 PM,0,,,
24-Feb-16 03:18 PM,0,,,
24-Feb-16 03:19 PM,0,,,
24-Feb-16 03:20 PM,0,,,
24-Feb-16 03:21 PM,0,,,
24-Feb-16 03:22 PM,0,,,
24-Feb-16 03:23 PM,0,,,
24-Feb-16 03:24 PM,0,,,
24-Feb-16 03:25 PM,0,,,
24-Feb-16 03:26 PM,0,,,
24-Feb-16 03:27 PM,0,,,
24-Feb-16 03:28 PM,0,,,
24-Feb-16 03:29 PM,0,,,
24-Feb-16 03:30 PM,0,,,
24-Feb-16 03:31 PM,0,,,
24-Feb-16 03:32 PM,0,,,
24-Feb-16 03:33 PM,0,,,
24-Feb-16 03:34 PM,0,,,
24-Feb-16 03:35 PM,0,,,
24-Feb-16 03:36 PM,0,,,
24-Feb-16 03:37 PM,0,,,
24-Feb-16 03:38 PM,0,,,
24-Feb-16 03:39 PM,0,,,
24-Feb-16 03:40 PM,0,,,
24-Feb-16 03:41 PM,0,,,
24-Feb-16 03:42 PM,0,,,
24-Feb-16 03:43 PM,0,,,
24-Feb-16 03:44 PM,0,,,
24-Feb-16 03:45 PM,0,,,
24-Feb-16 03:46 PM,0,,,
24-Feb-16 03:47 PM,0,,,
24-Feb-16 03:48 PM,0,,,
24-Feb-16 03:49 PM,0,,,
24-Feb-16 03:50 PM,0,,,
24-Feb-16 03:51 PM,0,,,
24-Feb-16 03:52 PM,0,,,
24-Feb-16 03:53 PM,0,,,
24-Feb-16 03:54 PM,0,,,
24-Feb-16 03:55 PM,0,,,
24-Feb-16 03:56 PM,0,,,
24-Feb-16 03:57 PM,0,,,
24-Feb-16 03:58 PM,0,,,
24-Feb-16 03:59 PM,0,,,
24-Feb-16 04:00 PM,0,,,
24-Feb-16 04:01 PM,0,,,
24-Feb-16 04:02 PM,0,,,
24-Feb-16 04:03 PM,0,,,
24-Feb-16 04:04 PM,0,,,
24-Feb-16 04:05 PM,0,,,
24-Feb-16 04:06 PM,0,,,
24-Feb-16 04:07 PM,0,,,
24-Feb-16 04:08 PM,0,,,
24-Feb-16 04:09 PM,0,,,
24-Feb-16 04:10 PM,0,,,
24-Feb-16 04:11 PM,0,,,
24-Feb-16 04:12 PM,0,,,
24-Feb-16 04:13 PM,0,,,
24-Feb-16 04:14 PM,0,,,
24-Feb-16 04:15 PM,0,,z,
24-Feb-16 04:16 PM,0,,,
24-Feb-16 04:17 PM,20,,,m
24-Feb-16 04:18 PM,256,,,
24-Feb-16 04:19 PM,726,M,,
24-Feb-16 04:20 PM,852,,,
24-Feb-16 04:21 PM,381,,,
24-Feb-16 04:22 PM,681,,,
24-Feb-16 04:23 PM,434,,,
24-Feb-16 04:24 PM,283,,,
24-Feb-16 04:25 PM,599,,,
24-Feb-16 04:26 PM,303,,,
24-Feb-16 04:27 PM,123,,,
24-Feb-16 04:28 PM,170,,,
24-Feb-16 04:29 PM,324,,,
24-Feb-16 04:30 PM,101,,,
24-Feb-16 04:31 PM,41,,,
24-Feb-16 04:32 PM,26,,,
24-Feb-16 04:33 PM,14,,,
24-Feb-16 04:34 PM,51,,,
24-Feb-16 04:35 PM,726,,,
24-Feb-16 04:36 PM,434,,,
24-Feb-16 04:37 PM,18,,z,
24-Feb-16 04:38 PM,3,,,
24-Feb-16 04:39 PM,14,,,m
24-Feb-16 04:40 PM,3,,,
24-Feb-16 04:41 PM,0,,,
24-Feb-16 04:42 PM,0,,,
24-Feb-16 04:43 PM,0,,,
24-Feb-16 04:44 PM,5,,,
24-Feb-16 04:45 PM,0,,,
24-Feb-16 04:46 PM,9,,,
24-Feb-16 04:47 PM,8,,,
24-Feb-16 04:48 PM,6,,,
24-Feb-16 04:49 PM,0,,,
24-Feb-16 04:50 PM,0,,,
24-Feb-16 04:51 PM,0,,,
24-Feb-16 04:52 PM,9,,,
24-Feb-16 04:53 PM,0,,,
24-Feb-16 04:54 PM,0,,,
24-Feb-16 04:55 PM,0,,,
24-Feb-16 04:56 PM,0,,,
24-Feb-16 04:57 PM,0,,,
24-Feb-16 04:58 PM,0,,,
24-Feb-16 04:59 PM,0,,,
24-Feb-16 05:00 PM,0,,,
24-Feb-16 05:01 PM,0,,,
24-Feb-16 05:02 PM,0,,,
24-Feb-16 05:03 PM,0,,,
24-Feb-16 05:04 PM,0,,,
24-Feb-16 05:05 PM,0,,,
24-Feb-16 05:06 PM,0,,,
24-Feb-16 05:07 PM,0,,,
24-Feb-16 05:08 PM,0,,,
24-Feb-16 05:09 PM,0,,,
24-Feb-16 05:10 PM,0,,,
24-Feb-16 05:11 PM,0,,,
24-Feb-16 05:12 PM,0,,,
24-Feb-16 05:13 PM,0,,,
24-Feb-16 05:14 PM,0,,,
24-Feb-16 05:15 PM,0,,,
24-Feb-16 05:16 PM,0,,,
24-Feb-16 05:17 PM,0,,,
24-Feb-16 05:18 PM,9,,,
24-Feb-16 05:19 PM,0,,,
24-Feb-16 05:20 PM,0,,,
24-Feb-16 05:21 PM,0,,,
24-Feb-16 05:22 PM,0,,,
24-Feb-16 05:23 PM,0,,,
24-Feb-16 05:24 PM,0,,,
24-Feb-16 05:25 PM,0,,,
24-Feb-16 05:26 PM,14,,,
24-Feb-16 05:27 PM,0,,,
24-Feb-16 05:28 PM,0,,,
24-Feb-16 05:29 PM,0,,,
24-Feb-16 05:30 PM,0,,,
24-Feb-16 05:31 PM,26,,z,
24-Feb-16 05:32 PM,9,,,
24-Feb-16 05:33 PM,0,,,
24-Feb-16 05:34 PM,303,,,
24-Feb-16 05:35 PM,544,,,
24-Feb-16 05:36 PM,202,,,
24-Feb-16 05:37 PM,0,,,
24-Feb-16 05:38 PM,8,,,
24-Feb-16 05:39 PM,0,,,
24-Feb-16 05:40 PM,0,,,
24-Feb-16 05:41 PM,78,,,
24-Feb-16 05:42 PM,60,,,
24-Feb-16 05:43 PM,66,,,
24-Feb-16 05:44 PM,101,,,
24-Feb-16 05:45 PM,5,,,
24-Feb-16 05:46 PM,84,,,
24-Feb-16 05:47 PM,72,,,
24-Feb-16 05:48 PM,21,,,
24-Feb-16 05:49 PM,8,,,
24-Feb-16 05:50 PM,0,,,
24-Feb-16 05:51 PM,38,,,
24-Feb-16 05:52 PM,256,,,
24-Feb-16 05:53 PM,544,,,
24-Feb-16 05:54 PM,393,,,
24-Feb-16 05:55 PM,0,,,
24-Feb-16 05:56 PM,90,,,
24-Feb-16 05:57 PM,0,,,
24-Feb-16 05:58 PM,292,,,
24-Feb-16 05:59 PM,0,,z,
24-Feb-16 06:00 PM,0,,,
24-Feb-16 06:01 PM,0,,,
24-Feb-16 06:02 PM,0,,,
24-Feb-16 06:03 PM,0,,,
24-Feb-16 06:04 PM,0,,,
24-Feb-16 06:05 PM,9,,,
24-Feb-16 06:06 PM,18,,,
24-Feb-16 06:07 PM,3,,,
24-Feb-16 06:08 PM,27,,,
24-Feb-16 06:09 PM,3,,,
24-Feb-16 06:10 PM,0,,,
24-Feb-16 06:11 PM,0,,,
24-Feb-16 06:12 PM,0,,,
24-Feb-16 06:13 PM,0,,,
24-Feb-16 06:14 PM,0,,,
24-Feb-16 06:15 PM,0,,,
24-Feb-16 06:16 PM,0,,,
24-Feb-16 06:17 PM,0,,,
24-Feb-16 06:18 PM,0,,,
24-Feb-16 06:19 PM,0,,,
24-Feb-16 06:20 PM,9,,,
24-Feb-16 06:21 PM,0,,,
24-Feb-16 06:22 PM,0,,,
24-Feb-16 06:23 PM,0,,,
24-Feb-16 06:24 PM,0,,,
24-Feb-16 06:25 PM,0,,,
24-Feb-16 06:26 PM,0,,,
24-Feb-16 06:27 PM,0,,,
24-Feb-16 06:28 PM,0,,,
24-Feb-16 06:29 PM,0,,,
24-Feb-16 06:30 PM,0,,,
24-Feb-16 06:31 PM,0,,,
24-Feb-16 06:32 PM,105,,,
24-Feb-16 06:33 PM,36,,,
24-Feb-16 06:34 PM,0,,,
24-Feb-16 06:35 PM,0,,,
24-Feb-16 06:36 PM,0,,,
24-Feb-16 06:37 PM,0,,,
24-Feb-16 06:38 PM,0,,,
24-Feb-16 06:39 PM,0,,,
24-Feb-16 06:40 PM,0,,,
24-Feb-16 06:41 PM,0,,,
24-Feb-16 06:42 PM,0,,,
24-Feb-16 06:43 PM,0,,,
24-Feb-16 06:44 PM,0,,,
24-Feb-16 06:45 PM,0,,,
24-Feb-16 06:46 PM,0,,,
24-Feb-16 06:47 PM,8,,,
24-Feb-16 06:48 PM,0,,,
24-Feb-16 06:49 PM,0,,z,
24-Feb-16 06:50 PM,3,,,
24-Feb-16 06:51 PM,0,,,
24-Feb-16 06:52 PM,202,,,
24-Feb-16 06:53 PM,449,,,
24-Feb-16 06:54 PM,619,,,
24-Feb-16 06:55 PM,48,,,
24-Feb-16 06:56 PM,24,,,
24-Feb-16 06:57 PM,44,,z,
24-Feb-16 06:58 PM,12,,,
24-Feb-16 06:59 PM,3,,,
24-Feb-16 07:00 PM,0,,,
24-Feb-16 07:01 PM,0,,,
24-Feb-16 07:02 PM,0,,,
24-Feb-16 07:03 PM,0,,,
24-Feb-16 07:04 PM,0,,,
24-Feb-16 07:05 PM,0,,,
24-Feb-16 07:06 PM,0,,,
24-Feb-16 07:07 PM,8,,,
24-Feb-16 07:08 PM,0,,,
24-Feb-16 07:09 PM,0,,,
24-Feb-16 07:10 PM,5,,,
24-Feb-16 07:11 PM,30,,,
24-Feb-16 07:12 PM,18,,,
24-Feb-16 07:13 PM,0,,,
24-Feb-16 07:14 PM,23,,,
24-Feb-16 07:15 PM,0,,,
24-Feb-16 07:16 PM,18,,,
24-Feb-16 07:17 PM,3,,,
24-Feb-16 07:18 PM,21,,,
24-Feb-16 07:19 PM,6,,,
24-Feb-16 07:20 PM,0,,,
24-Feb-16 07:21 PM,47,,,
24-Feb-16 07:22 PM,81,,,
24-Feb-16 07:23 PM,0,,z,
24-Feb-16 07:24 PM,11,,,
24-Feb-16 07:25 PM,69,,,
24-Feb-16 07:26 PM,45,,,
24-Feb-16 07:27 PM,12,,,
24-Feb-16 07:28 PM,0,,,
24-Feb-16 07:29 PM,599,,,
24-Feb-16 07:30 PM,114,,,
24-Feb-16 07:31 PM,75,,,
24-Feb-16 07:32 PM,324,,,
24-Feb-16 07:33 PM,357,,,
24-Feb-16 07:34 PM,188,,,
24-Feb-16 07:35 PM,114,,,
24-Feb-16 07:36 PM,202,,,
24-Feb-16 07:37 PM,20,,,
24-Feb-16 07:38 PM,96,,,
24-Feb-16 07:39 PM,54,,z,
24-Feb-16 07:40 PM,26,,,
24-Feb-16 07:41 PM,0,,,
24-Feb-16 07:42 PM,35,,,
24-Feb-16 07:43 PM,128,,,
24-Feb-16 07:44 PM,176,,,
24-Feb-16 07:45 PM,3,,,
24-Feb-16 07:46 PM,14,,,
24-Feb-16 07:47 PM,9,,,
24-Feb-16 07:48 PM,57,,,
24-Feb-16 07:49 PM,30,,,
24-Feb-16 07:50 PM,0,,,
24-Feb-16 07:51 PM,9,,,
24-Feb-16 07:52 PM,14,,,
24-Feb-16 07:53 PM,0,,z,
24-Feb-16 07:54 PM,32,,,
24-Feb-16 07:55 PM,69,,,
24-Feb-16 07:56 PM,35,,,
24-Feb-16 07:57 PM,5,,,
24-Feb-16 07:58 PM,133,,,
24-Feb-16 07:59 PM,48,,z,
24-Feb-16 08:00 PM,29,,,
24-Feb-16 08:01 PM,0,,,
24-Feb-16 08:02 PM,3,,,
24-Feb-16 08:03 PM,57,,,
24-Feb-16 08:04 PM,8,,,
24-Feb-16 08:05 PM,0,,,
24-Feb-16 08:06 PM,0,,,
24-Feb-16 08:07 PM,0,,,
24-Feb-16 08:08 PM,17,,,
24-Feb-16 08:09 PM,60,,,
24-Feb-16 08:10 PM,9,,,
24-Feb-16 08:11 PM,0,,,
24-Feb-16 08:12 PM,3,,,
24-Feb-16 08:13 PM,6,,,
24-Feb-16 08:14 PM,0,,,
24-Feb-16 08:15 PM,0,,z,
24-Feb-16 08:16 PM,54,,,
24-Feb-16 08:17 PM,35,,,
24-Feb-16 08:18 PM,54,,,
24-Feb-16 08:19 PM,182,,,
24-Feb-16 08:20 PM,357,,,
24-Feb-16 08:21 PM,90,,,
24-Feb-16 08:22 PM,14,,,
24-Feb-16 08:23 PM,66,,,
24-Feb-16 08:24 PM,152,,,
24-Feb-16 08:25 PM,449,,,
24-Feb-16 08:26 PM,434,,,
24-Feb-16 08:27 PM,158,,,
24-Feb-16 08:28 PM,209,,,
24-Feb-16 08:29 PM,51,,z,
24-Feb-16 08:30 PM,0,,,
24-Feb-16 08:31 PM,87,,,
24-Feb-16 08:32 PM,27,,,
24-Feb-16 08:33 PM,3,,,
24-Feb-16 08:34 PM,0,,,
24-Feb-16 08:35 PM,0,,,
24-Feb-16 08:36 PM,0,,,
24-Feb-16 08:37 PM,0,,,
24-Feb-16 08:38 PM,0,,,
24-Feb-16 08:39 PM,3,,,
24-Feb-16 08:40 PM,3,,,
24-Feb-16 08:41 PM,17,,,
24-Feb-16 08:42 PM,3,,,
24-Feb-16 08:43 PM,11,,,
24-Feb-16 08:44 PM,0,,,
24-Feb-16 08:45 PM,3,,,
24-Feb-16 08:46 PM,0,,,
24-Feb-16 08:47 PM,0,,,
24-Feb-16 08:48 PM,0,,,
24-Feb-16 08:49 PM,0,,,
24-Feb-16 08:50 PM,0,,,
24-Feb-16 08:51 PM,0,,,
24-Feb-16 08:52 PM,0,,,
24-Feb-16 08:53 PM,0,,,
24-Feb-16 08:54 PM,6,,,
24-Feb-16 08:55 PM,0,,,
24-Feb-16 08:56 PM,0,,,
24-Feb-16 08:57 PM,0,,,
24-Feb-16 08:58 PM,0,,,
24-Feb-16 08:59 PM,0,,,
24-Feb-16 09:00 PM,5,,,
24-Feb-16 09:01 PM,0,,,
24-Feb-16 09:02 PM,0,,,
24-Feb-16 09:03 PM,0,,,
24-Feb-16 09:04 PM,48,,,
24-Feb-16 09:05 PM,0,,,
24-Feb-16 09:06 PM,0,,,
24-Feb-16 09:07 PM,0,,,
24-Feb-16 09:08 PM,0,,,
24-Feb-16 09:09 PM,0,,,
24-Feb-16 09:10 PM,9,,,
24-Feb-16 09:11 PM,0,,,
24-Feb-16 09:12 PM,38,,,
24-Feb-16 09:13 PM,0,,,
24-Feb-16 09:14 PM,0,,,
24-Feb-16 09:15 PM,0,,,
24-Feb-16 09:16 PM,0,,,
24-Feb-16 09:17 PM,0,,,
24-Feb-16 09:18 PM,0,,,
24-Feb-16 09:19 PM,3,,,
24-Feb-16 09:20 PM,0,,,
24-Feb-16 09:21 PM,0,,,
24-Feb-16 09:22 PM,0,,,
24-Feb-16 09:23 PM,0,,,
24-Feb-16 09:24 PM,0,,,
24-Feb-16 09:25 PM,0,,,
24-Feb-16 09:26 PM,0,,,
24-Feb-16 09:27 PM,0,,,
24-Feb-16 09:28 PM,0,,,
24-Feb-16 09:29 PM,0,,,
24-Feb-16 09:30 PM,0,,,
24-Feb-16 09:31 PM,3,,,
24-Feb-16 09:32 PM,0,,,
24-Feb-16 09:33 PM,0,,,
24-Feb-16 09:34 PM,0,,,
24-Feb-16 09:35 PM,0,,,
24-Feb-16 09:36 PM,9,,,
24-Feb-16 09:37 PM,0,,,
24-Feb-16 09:38 PM,0,,,
24-Feb-16 09:39 PM,38,,,
24-Feb-16 09:40 PM,0,,,
24-Feb-16 09:41 PM,0,,,
24-Feb-16 09:42 PM,0,,,
24-Feb-16 09:43 PM,0,,,
24-Feb-16 09:44 PM,0,,,
24-Feb-16 09:45 PM,0,,z,
24-Feb-16 09:46 PM,0,,,
24-Feb-16 09:47 PM,0,,,
24-Feb-16 09:48 PM,434,,,
24-Feb-16 09:49 PM,660,,,
24-Feb-16 09:50 PM,202,,,
24-Feb-16 09:51 PM,407,,,
24-Feb-16 09:52 PM,176,,,
24-Feb-16 09:53 PM,146,,,
24-Feb-16 09:54 PM,303,,,
24-Feb-16 09:55 PM,158,,,
24-Feb-16 09:56 PM,619,,,
24-Feb-16 09:57 PM,449,,,
24-Feb-16 09:58 PM,283,,,
24-Feb-16 09:59 PM,750,,,
24-Feb-16 10:00 PM,527,,,
24-Feb-16 10:01 PM,449,,,
24-Feb-16 10:02 PM,114,,,
24-Feb-16 10:03 PM,202,,,
24-Feb-16 10:04 PM,479,,,
24-Feb-16 10:05 PM,449,,z,
24-Feb-16 10:06 PM,3,,,
24-Feb-16 10:07 PM,3,,,
24-Feb-16 10:08 PM,0,,,
24-Feb-16 10:09 PM,0,,,
24-Feb-16 10:10 PM,3,,,
24-Feb-16 10:11 PM,12,,,
24-Feb-16 10:12 PM,0,,,
24-Feb-16 10:13 PM,0,,,
24-Feb-16 10:14 PM,434,,,
24-Feb-16 10:15 PM,494,,,
24-Feb-16 10:16 PM,3,,,
24-Feb-16 10:17 PM,0,,,
24-Feb-16 10:18 PM,0,,,
24-Feb-16 10:19 PM,18,,,
24-Feb-16 10:20 PM,3,,,
24-Feb-16 10:21 PM,0,,,
24-Feb-16 10:22 PM,0,,,
24-Feb-16 10:23 PM,0,,z,
24-Feb-16 10:24 PM,3,,,
24-Feb-16 10:25 PM,3,,,
24-Feb-16 10:26 PM,170,,,
24-Feb-16 10:27 PM,60,,,
24-Feb-16 10:28 PM,63,,,
24-Feb-16 10:29 PM,114,,,
24-Feb-16 10:30 PM,292,,,
24-Feb-16 10:31 PM,0,,z,
24-Feb-16 10:32 PM,0,,,
24-Feb-16 10:33 PM,0,,,
24-Feb-16 10:34 PM,0,,,
24-Feb-16 10:35 PM,0,,,
24-Feb-16 10:36 PM,0,,,
24-Feb-16 10:37 PM,0,,,
24-Feb-16 10:38 PM,0,,,
24-Feb-16 10:39 PM,54,,,
24-Feb-16 10:40 PM,0,,,
24-Feb-16 10:41 PM,0,,,
24-Feb-16 10:42 PM,0,,,
24-Feb-16 10:43 PM,0,,z,
24-Feb-16 10:44 PM,0,,,
24-Feb-16 10:45 PM,3,,,
24-Feb-16 10:46 PM,393,,,
24-Feb-16 10:47 PM,313,,,
24-Feb-16 10:48 PM,12,,,
24-Feb-16 10:49 PM,128,,,
24-Feb-16 10:50 PM,105,,,
24-Feb-16 10:51 PM,3,,,
24-Feb-16 10:52 PM,133,,,
24-Feb-16 10:53 PM,0,,,
24-Feb-16 10:54 PM,239,,,
24-Feb-16 10:55 PM,0,,,
24-Feb-16 10:56 PM,334,,,
24-Feb-16 10:57 PM,774,,,
24-Feb-16 10:58 PM,494,,,
24-Feb-16 10:59 PM,18,,,
24-Feb-16 11:00 PM,0,,,
24-Feb-16 11:01 PM,202,,,
24-Feb-16 11:02 PM,42,,,
24-Feb-16 11:03 PM,852,,,
24-Feb-16 11:04 PM,544,,,
24-Feb-16 11:05 PM,17,,z,
24-Feb-16 11:06 PM,0,,,
24-Feb-16 11:07 PM,0,,,
24-Feb-16 11:08 PM,0,,,
24-Feb-16 11:09 PM,0,,,
24-Feb-16 11:10 PM,0,,,
24-Feb-16 11:11 PM,0,,,
24-Feb-16 11:12 PM,0,,,
24-Feb-16 11:13 PM,0,,,
24-Feb-16 11:14 PM,0,,,
24-Feb-16 11:15 PM,0,,,
24-Feb-16 11:16 PM,0,,,
24-Feb-16 11:17 PM,0,,,
24-Feb-16 11:18 PM,0,,,
24-Feb-16 11:19 PM,0,,,
24-Feb-16 11:20 PM,0,,,
24-Feb-16 11:21 PM,0,,,
24-Feb-16 11:22 PM,0,,,
24-Feb-16 11:23 PM,0,,,
24-Feb-16 11:24 PM,0,,,
24-Feb-16 11:25 PM,11,,,
24-Feb-16 11:26 PM,3,,,
24-Feb-16 11:27 PM,146,,,
24-Feb-16 11:28 PM,32,,,
24-Feb-16 11:29 PM,48,,,
24-Feb-16 11:30 PM,0,,,
24-Feb-16 11:31 PM,0,,,
24-Feb-16 11:32 PM,72,,,
24-Feb-16 11:33 PM,0,,,
24-Feb-16 11:34 PM,119,,,
24-Feb-16 11:35 PM,0,,,
24-Feb-16 11:36 PM,0,,,
24-Feb-16 11:37 PM,0,,,
24-Feb-16 11:38 PM,0,,,
24-Feb-16 11:39 PM,5,,,
24-Feb-16 11:40 PM,3,,,
24-Feb-16 11:41 PM,0,,,
24-Feb-16 11:42 PM,0,,,
24-Feb-16 11:43 PM,0,,,
24-Feb-16 11:44 PM,0,,,
24-Feb-16 11:45 PM,0,,,
24-Feb-16 11:46 PM,57,,,
24-Feb-16 11:47 PM,0,,,
24-Feb-16 11:48 PM,0,,,
24-Feb-16 11:49 PM,26,,,
24-Feb-16 11:50 PM,39,,,
24-Feb-16 11:51 PM,0,,,
24-Feb-16 11:52 PM,5,,,
24-Feb-16 11:53 PM,23,,,
24-Feb-16 11:54 PM,146,,,
24-Feb-16 11:55 PM,0,,,
24-Feb-16 11:56 PM,0,,,
24-Feb-16 11:57 PM,0,,,
24-Feb-16 11:58 PM,51,,,
24-Feb-16 11:59 PM,3,,,
25-Feb-16 12:00 AM,0,,,
25-Feb-16 12:01 AM,0,,,
25-Feb-16 12:02 AM,0,,,
25-Feb-16 12:03 AM,0,,,
25-Feb-16 12:04 AM,0,,,
25-Feb-16 12:05 AM,0,,,
25-Feb-16 12:06 AM,0,,,
25-Feb-16 12:07 AM,0,,,
25-Feb-16 12:08 AM,0,,,
25-Feb-16 12:09 AM,0,,,
25-Feb-16 12:10 AM,0,,,
25-Feb-16 12:11 AM,0,,,
25-Feb-16 12:12 AM,0,,,
25-Feb-16 12:13 AM,87,,,
25-Feb-16 12:14 AM,0,,,
25-Feb-16 12:15 AM,0,,,
25-Feb-16 12:16 AM,0,,,
25-Feb-16 12:17 AM,0,,,
25-Feb-16 12:18 AM,0,,,
25-Feb-16 12:19 AM,0,,,
25-Feb-16 12:20 AM,0,,,
25-Feb-16 12:21 AM,0,,,
25-Feb-16 12:22 AM,0,,,
25-Feb-16 12:23 AM,0,,,
25-Feb-16 12:24 AM,0,,,
25-Feb-16 12:25 AM,0,,,
25-Feb-16 12:26 AM,0,,,
25-Feb-16 12:27 AM,0,,,
25-Feb-16 12:28 AM,0,,,
25-Feb-16 12:29 AM,0,,,
25-Feb-16 12:30 AM,0,,,
25-Feb-16 12:31 AM,0,,,
25-Feb-16 12:32 AM,0,,,
25-Feb-16 12:33 AM,0,,,
25-Feb-16 12:34 AM,0,,,
25-Feb-16 12:35 AM,0,,,
25-Feb-16 12:36 AM,0,,,
25-Feb-16 12:37 AM,0,,,
25-Feb-16 12:38 AM,0,,,
25-Feb-16 12:39 AM,0,,,
25-Feb-16 12:40 AM,0,,,
25-Feb-16 12:41 AM,0,,,
25-Feb-16 12:42 AM,0,,,
25-Feb-16 12:43 AM,0,,,
25-Feb-16 12:44 AM,0,,,
25-Feb-16 12:45 AM,0,,,
25-Feb-16 12:46 AM,0,,,
25-Feb-16 12:47 AM,0,,,
25-Feb-16 12:48 AM,0,,,
25-Feb-16 12:49 AM,0,,,
25-Feb-16 12:50 AM,0,,,
25-Feb-16 12:51 AM,0,,,
25-Feb-16 12:52 AM,0,,,
25-Feb-16 12:53 AM,0,,,
25-Feb-16 12:54 AM,0,,,
25-Feb-16 12:55 AM,0,,,
25-Feb-16 12:56 AM,0,,,
25-Feb-16 12:57 AM,0,,,
25-Feb-16 12:58 AM,0,,,
25-Feb-16 12:59 AM,0,,,
25-Feb-16 01:00 AM,0,,,
25-Feb-16 01:01 AM,0,,,
25-Feb-16 01:02 AM,0,,,
25-Feb-16 01:03 AM,0,,,
25-Feb-16 01:04 AM,0,,,
25-Feb-16 01:05 AM,0,,,
25-Feb-16 01:06 AM,0,,,
25-Feb-16 01:07 AM,0,,,
25-Feb-16 01:08 AM,0,,,
25-Feb-16 01:09 AM,0,,,
25-Feb-16 01:10 AM,0,,,
25-Feb-16 01:11 AM,0,,,
25-Feb-16 01:12 AM,0,,,
25-Feb-16 01:13 AM,0,,,
25-Feb-16 01:14 AM,0,,,
25-Feb-16 01:15 AM,0,,,
25-Feb-16 01:16 AM,0,,,
25-Feb-16 01:17 AM,0,,,
25-Feb-16 01:18 AM,0,,,
25-Feb-16 01:19 AM,0,,,
25-Feb-16 01:20 AM,0,,,
25-Feb-16 01:21 AM,0,,,
25-Feb-16 01:22 AM,0,,,
25-Feb-16 01:23 AM,35,,,
25-Feb-16 01:24 AM,0,,,
25-Feb-16 01:25 AM,0,,,
25-Feb-16 01:26 AM,0,,,
25-Feb-16 01:27 AM,0,,,
25-Feb-16 01:28 AM,0,,,
25-Feb-16 01:29 AM,0,,,
25-Feb-16 01:30 AM,0,,,
25-Feb-16 01:31 AM,0,,,
25-Feb-16 01:32 AM,0,,,
25-Feb-16 01:33 AM,0,,,
25-Feb-16 01:34 AM,0,,,
25-Feb-16 01:35 AM,0,,,
25-Feb-16 01:36 AM,0,,,
25-Feb-16 01:37 AM,0,,,
25-Feb-16 01:38 AM,0,,,
25-Feb-16 01:39 AM,0,,,
25-Feb-16 01:40 AM,0,,,
25-Feb-16 01:41 AM,0,,,
25-Feb-16 01:42 AM,0,,,
25-Feb-16 01:43 AM,0,,,
25-Feb-16 01:44 AM,0,,,
25-Feb-16 01:45 AM,0,,,
25-Feb-16 01:46 AM,0,,,
25-Feb-16 01:47 AM,0,,,
25-Feb-16 01:48 AM,0,,,
25-Feb-16 01:49 AM,0,,,
25-Feb-16 01:50 AM,0,,,
25-Feb-16 01:51 AM,0,,,
25-Feb-16 01:52 AM,0,,,
25-Feb-16 01:53 AM,0,,,
25-Feb-16 01:54 AM,0,,,
25-Feb-16 01:55 AM,0,,,
25-Feb-16 01:56 AM,0,,,
25-Feb-16 01:57 AM,0,,,
25-Feb-16 01:58 AM,0,,,
25-Feb-16 01:59 AM,0,,,
25-Feb-16 02:00 AM,0,,,
25-Feb-16 02:01 AM,0,,,
25-Feb-16 02:02 AM,0,,,
25-Feb-16 02:03 AM,0,,,
25-Feb-16 02:04 AM,0,,,
25-Feb-16 02:05 AM,0,,,
25-Feb-16 02:06 AM,0,,,
25-Feb-16 02:07 AM,0,,,
25-Feb-16 02:08 AM,0,,,
25-Feb-16 02:09 AM,44,,,
25-Feb-16 02:10 AM,41,,,
25-Feb-16 02:11 AM,0,,,
25-Feb-16 02:12 AM,0,,,
25-Feb-16 02:13 AM,0,,,
25-Feb-16 02:14 AM,0,,,
